paper_id,sample_id,site_label,pollutant_std,value,unit,value_flag,confidence,evidence_location,source_caption
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,H9,Pyr_ngg,28.0,Unknown,,high,table_p6_ri31_ci9,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,H1,BaP_ngg,25.0,Unknown,,high,table_p6_ri32_ci1,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,H6,BaP_ngg,36.0,Unknown,,high,table_p6_ri32_ci6,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,H7,BaP_ngg,25.0,Unknown,,high,table_p6_ri32_ci7,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,H8,BaP_ngg,30.0,Unknown,,high,table_p6_ri32_ci8,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,H9,BaP_ngg,38.0,Unknown,,high,table_p6_ri32_ci9,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,H2,Flu_ngg,15.0,Unknown,,high,table_p6_ri34_ci2,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,H1,Sum_PAH_ngg,691.0,Unknown,,high,table_p6_ri35_ci1,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,H3,Sum_PAH_ngg,302.0,Unknown,,high,table_p6_ri35_ci3,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,H4,Sum_PAH_ngg,372.0,Unknown,,high,table_p6_ri35_ci4,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,H5,Sum_PAH_ngg,146.0,Unknown,,high,table_p6_ri35_ci5,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,H6,Sum_PAH_ngg,473.0,Unknown,,high,table_p6_ri35_ci6,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,H7,Sum_PAH_ngg,94.0,Unknown,,high,table_p6_ri35_ci7,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,H8,Sum_PAH_ngg,139.0,Unknown,,high,table_p6_ri35_ci8,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,H9,Sum_PAH_ngg,157.0,Unknown,,high,table_p6_ri35_ci9,Continue Table S3. PACs concentrations in soil samples from Yellow River Beach (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,Nap_ngg,42.0,Unknown,,high,table_p7_ri1_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Nap_ngg,58.0,Unknown,,high,table_p7_ri1_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,Nap_ngg,48.0,Unknown,,high,table_p7_ri1_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Nap_ngg,45.0,Unknown,,high,table_p7_ri1_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,Nap_ngg,23.0,Unknown,,high,table_p7_ri1_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,Phe_ngg,40.0,Unknown,,high,table_p7_ri5_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Phe_ngg,107.0,Unknown,,high,table_p7_ri5_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,Phe_ngg,56.0,Unknown,,high,table_p7_ri5_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Phe_ngg,65.0,Unknown,,high,table_p7_ri5_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,Phe_ngg,35.0,Unknown,,high,table_p7_ri5_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,Pyr_ngg,22.0,Unknown,,high,table_p7_ri8_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,BbF_ngg,24.0,Unknown,,high,table_p7_ri11_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,BkF_ngg,30.0,Unknown,,high,table_p7_ri12_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,BkF_ngg,25.0,Unknown,,high,table_p7_ri12_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,Sum_PAH_ngg,112.0,Unknown,,high,table_p7_ri17_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Sum_PAH_ngg,196.0,Unknown,,high,table_p7_ri17_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,Sum_PAH_ngg,126.0,Unknown,,high,table_p7_ri17_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Sum_PAH_ngg,110.0,Unknown,,high,table_p7_ri17_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,Sum_PAH_ngg,108.0,Unknown,,high,table_p7_ri17_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Nap_ngg,32.0,Unknown,,high,table_p7_ri18_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Nap_ngg,31.0,Unknown,,high,table_p7_ri19_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Nap_ngg,13.0,Unknown,,high,table_p7_ri19_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Nap_ngg,63.0,Unknown,,high,table_p7_ri23_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Nap_ngg,13.0,Unknown,,high,table_p7_ri23_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,Phe_ngg,71.0,Unknown,,high,table_p7_ri25_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Phe_ngg,16.0,Unknown,,high,table_p7_ri25_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,Phe_ngg,31.0,Unknown,,high,table_p7_ri25_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Phe_ngg,60.0,Unknown,,high,table_p7_ri25_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,Phe_ngg,59.0,Unknown,,high,table_p7_ri25_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,Phe_ngg,26.0,Unknown,,high,table_p7_ri26_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Phe_ngg,48.0,Unknown,,high,table_p7_ri26_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,Phe_ngg,45.0,Unknown,,high,table_p7_ri26_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Phe_ngg,56.0,Unknown,,high,table_p7_ri26_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,Phe_ngg,70.0,Unknown,,high,table_p7_ri26_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,Phe_ngg,28.0,Unknown,,high,table_p7_ri27_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,Phe_ngg,125.0,Unknown,,high,table_p7_ri28_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Phe_ngg,63.0,Unknown,,high,table_p7_ri28_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,Phe_ngg,76.0,Unknown,,high,table_p7_ri28_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Phe_ngg,116.0,Unknown,,high,table_p7_ri28_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,Phe_ngg,129.0,Unknown,,high,table_p7_ri28_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Ant_ngg,13.0,Unknown,,high,table_p7_ri29_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,Pyr_ngg,14.0,Unknown,,high,table_p7_ri31_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,Pyr_ngg,19.0,Unknown,,high,table_p7_ri31_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Pyr_ngg,23.0,Unknown,,high,table_p7_ri31_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,Pyr_ngg,24.0,Unknown,,high,table_p7_ri31_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,BaP_ngg,24.0,Unknown,,high,table_p7_ri32_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,BaP_ngg,37.0,Unknown,,high,table_p7_ri32_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,BaP_ngg,46.0,Unknown,,high,table_p7_ri32_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D1,D1,Sum_PAH_ngg,139.0,Unknown,,high,table_p7_ri35_ci1,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D2,D2,Sum_PAH_ngg,150.0,Unknown,,high,table_p7_ri35_ci2,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D3,D3,Sum_PAH_ngg,133.0,Unknown,,high,table_p7_ri35_ci3,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D4,D4,Sum_PAH_ngg,165.0,Unknown,,high,table_p7_ri35_ci4,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_D5,D5,Sum_PAH_ngg,198.0,Unknown,,high,table_p7_ri35_ci5,Continue Table S3. PACs concentrations in soil samples from Dongyuan Science and Technology (μg·kg<sup>-1</sup>).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W1,W1,Sum_PAH_ngg,12.75,Unknown,,high,table_p8_ri2_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W1,W1,Sum_PAH_ngg,32.97,Unknown,,high,table_p8_ri2_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W2,W2,Sum_PAH_ngg,21.28,Unknown,,high,table_p8_ri3_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W2,W2,Sum_PAH_ngg,40.02,Unknown,,high,table_p8_ri3_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W3,W3,Sum_PAH_ngg,21.58,Unknown,,high,table_p8_ri4_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W3,W3,Sum_PAH_ngg,36.47,Unknown,,high,table_p8_ri4_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W4,W4,Sum_PAH_ngg,34.92,Unknown,,high,table_p8_ri5_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W4,W4,Sum_PAH_ngg,31.8,Unknown,,high,table_p8_ri5_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W5,W5,Sum_PAH_ngg,12.91,Unknown,,high,table_p8_ri6_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W5,W5,Sum_PAH_ngg,27.84,Unknown,,high,table_p8_ri6_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W6,W6,Sum_PAH_ngg,19.04,Unknown,,high,table_p8_ri7_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W6,W6,Sum_PAH_ngg,44.93,Unknown,,high,table_p8_ri7_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W7,W7,Sum_PAH_ngg,15.07,Unknown,,high,table_p8_ri8_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W7,W7,Sum_PAH_ngg,34.63,Unknown,,high,table_p8_ri8_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W8,W8,Sum_PAH_ngg,5.9,Unknown,,high,table_p8_ri9_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W8,W8,Sum_PAH_ngg,19.64,Unknown,,high,table_p8_ri9_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W9,W9,Sum_PAH_ngg,4.11,Unknown,,high,table_p8_ri10_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W9,W9,Sum_PAH_ngg,14.49,Unknown,,high,table_p8_ri10_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W10,W10,Sum_PAH_ngg,7.52,Unknown,,high,table_p8_ri11_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_W10,W10,Sum_PAH_ngg,20.89,Unknown,,high,table_p8_ri11_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q1,Q1,Sum_PAH_ngg,7.56,Unknown,,high,table_p8_ri12_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q1,Q1,Sum_PAH_ngg,7.63,Unknown,,high,table_p8_ri12_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q2,Q2,Sum_PAH_ngg,5.33,Unknown,,high,table_p8_ri13_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q2,Q2,Sum_PAH_ngg,5.66,Unknown,,high,table_p8_ri13_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q3,Q3,Sum_PAH_ngg,12.24,Unknown,,high,table_p8_ri14_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q3,Q3,Sum_PAH_ngg,9.12,Unknown,,high,table_p8_ri14_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q4,Q4,Sum_PAH_ngg,25.66,Unknown,,high,table_p8_ri15_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q4,Q4,Sum_PAH_ngg,38.7,Unknown,,high,table_p8_ri15_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q5,Q5,Sum_PAH_ngg,100.0,Unknown,,high,table_p8_ri16_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q5,Q5,Sum_PAH_ngg,0.0,Unknown,,high,table_p8_ri16_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q6,Q6,Sum_PAH_ngg,18.63,Unknown,,high,table_p8_ri17_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q6,Q6,Sum_PAH_ngg,37.41,Unknown,,high,table_p8_ri17_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q7,Q7,Sum_PAH_ngg,12.96,Unknown,,high,table_p8_ri18_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q7,Q7,Sum_PAH_ngg,14.62,Unknown,,high,table_p8_ri18_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q8,Q8,Sum_PAH_ngg,22.77,Unknown,,high,table_p8_ri19_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q8,Q8,Sum_PAH_ngg,13.68,Unknown,,high,table_p8_ri19_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,R1,Sum_PAH_ngg,25.98,Unknown,,high,table_p8_ri20_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,R1,Sum_PAH_ngg,29.73,Unknown,,high,table_p8_ri20_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,R2,Sum_PAH_ngg,17.51,Unknown,,high,table_p8_ri21_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,R2,Sum_PAH_ngg,46.04,Unknown,,high,table_p8_ri21_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,R3,Sum_PAH_ngg,12.51,Unknown,,high,table_p8_ri22_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,R3,Sum_PAH_ngg,37.93,Unknown,,high,table_p8_ri22_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,R4,Sum_PAH_ngg,16.07,Unknown,,high,table_p8_ri23_ci1,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,R4,Sum_PAH_ngg,52.63,Unknown,,high,table_p8_ri23_ci2,Table S4. Proportion of rings of 16PAHs and aPAHs (%).
